author_id,text,cEXT,cNEU,cAGR,cCON,cOPN,label
dbdfbfda2a4205bd59b22758ceddd5af,"Gosh darn it!!!! I just saw a group of 5 Jehovahs witnesses outside my neighbor's house!! That means they are on the way to my house! they saw me get something from my car so they know im home; now im going to have to argue with them. || fn bored!!! hi east bay!! where are my old friends??? im hanging out with a chem book all day. and to make things worse, there are no waves anywhere... losing my mind. || buying my flight to hawaii... yes, that is right brian. 7 days. that translates to getting a job as a cabana boy and never coming back to the mainland. || has an extra ticket to the Ducks// Sharks game tonight. section203 row M... only the best seats in the house. $26!! Plus you get to sit by me. || howard zinn's a people's history of the united states is debuts sunday night and is showing at UCLA tomorrow. Whos coming with me? || bout to surf under the golden gate!... before the surf is too huge. hi erik. im sitting next to you; wanna get breakfast? || frick! my chem class is filled up already and i need it or the next two years of my life is messed up!!!!! || going to the AFI rise against show tonight.  I have 2 extra tickets call me if you wanna buy them 714 612 0723. || off to RISE AGAINST with gman and blade. you will find us in the parking lot drinking the sparks. you know youre jealous. || is now trained in changing adult diapers, moving from gurney to bed, and bathing patients. one more step closer to my MPA!! || scored a rad position at HOAG hospital as a Clinical Care Extender. On my way to a masters in PA science! holler. || would be nice to get some good surf without having to drive allllll the way south; i mean it is my bday. || better ace my exam considering i missed the best day of surfing in a long ass time!!!! so mad right now. || total cost for books $310 via school website. I paid $44 for ALL of them on Amazon. How rad is that?! || finally found the chem class that i need!!! its in oakland... just enrolled and get to move back to Berkeley!!!!!!!! || has an extra Company of Thieves ticket for tomorrow night at the HOB. Lemme know if you want it!! $30 || you down for some party bus action this friday to dive bars around the beach? let me know asap. || whats up with real estate REO agents lately?? they need to take the arrogance-stick out of their buttocks. || going out for the first time in a loong time and my only chance for a long time. || on my way to berkeley... im broke need to find an EMT job asap. Sent me $$$. thanks || if you know anyone that works for an ambulance company in the east bay, let me know!!! || can decided whether to be on the USA side or the CAN side for hockey??? leaning canada.... || yay! just got assigned to the Emergency Department for my next rotation at HOAG. super pumped. || just finished glassing my broken board and im high as shit from the resin. feels wrong. || anyone have any good vocab tricks for memorizing GRE words?!!!! or stuff they can email me? || glad i got the flu vaccination. $30 to feel like i have the flu. well spent. || practicing patient assessment on my mom's daycare kids is more difficult than i thought. haha || have an extra Company of Thieves ticket for next tuesday's show. who wants to go? || so happy to live in a country where you pay for your education. grand idea! || best week of surf, worst week for the company. dunno how to feel bout that. || T minus 5 years and ill be done with my masters... ill be old too. || 3 days in a row of super fun surf!!!... should prob work sometime this week. || bored and over reading about emergency medicine... this shit can be depressing as hell!!!! || finishing two work orders today then camping tonight and surfing alllll day tomorrow! holler! || anyone know of a place where I can take a condensed organic chem class?? || has extra tickets to KROQ almost accoustic Xmas... lemme know if u want them. || had the biggest week in my company's history and its only Tuesday! yay! www.cdmpropertypreservation.com || still dont get the point of the GRE.... who made up these fn words? || passed the national EMT exam; off to find a JOB!!! yaaaaay for money. || Cannot find episode 13 season 1 of MAD MEN!!! what the frick internet! || packing for the move back to berkeley. so pumped for some cheeseboard. || c'mon! couldnt there be a LITTLE SURF on my one day off!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! || the new dexter was bulllshit!!! cant kill rita!!! im seriously sad. || 2-3 times overhead with occasional 18 ft.and fair to good conditions. || back to school. on the path to becoming a Physician assistant. || best surf in a while. cant stop smiling. whos going tomorrow? || have an extra Tiger Army ticket for tomorrow night in Hollywood. || has an extra tiger army ticket for this weekend 10//24. $26. || drove over 250miles throughout LA!! Just for work orders today. Sick. || on my way to berkeley!!!! cheese board here i come:)",high,low,high,high,high,10111
ddaed24e83f0f9958336b52cf7a89373,Thank you all.  God bless!,high,low,low,high,high,10011
deb899e426c1a5c66c24eeb0d7df6257,"About mornings and winter,and magic. || little things give you away.",low,low,high,low,high,00101
e0576e496b3bc5bd1046315ddb72646a,"has decided that the laws of physics must not apply to his project. one side takes 21.59 seconds to drain water to the other side. The other side takes fron 58.9 seconds to 80.4 seconds to empty. The same results happen over and over with no explanation || 1 honest answer. you can ask me one question (send it to my inbox ) any question. NO matter how awkward it can be, I'll answer it honestly. There's no catch but I dare you to post this as your status and see what people ask you. || just got a shot in his ass for his headache, that works like how he imagines works like Vicodin for House's leg. Minus the addictive part that is. Basicly *PROPNAME* is in a good mood now that he isn't in pain. || just spent a half hour ductaping a tin can only to through it out. Then spent about an hour playing with ductape, and made pouch that he will never use. *PROPNAME* feels really cool right now. :) || riverside is a strange and wonderious, mostly strange, place were when you show up at noon you are required to murder avocados and eat dinner at 3:30. Merry Christmas world, i'm stranded with my family. || is watching reruns of House on Hulu. House rocks, and when he comes back in two weeks we will see how much worse the crazy people are when House goes at them. || thinks that sleep is a good idea and who ever invented sleep deserves a cookie. a big cookie. with chocolate chips. fresh from the oven. back to my point, sleep = good. || s head would explode if his skull wasn't being hammered on by numerious sledge hammers. needless to say my headache has decided over the counter painkillers only make it more angry. || just reliezed that devouring chinese food the night before a 6k test isn't the best choice of foods to have consumed if he wanted to do well on the test. || watched Transformers II with *PROPNAME*, has a neuro appointment tomorrow and can't find the headache log. Made pretty good pastries, will have them perfected when the next batch is made. || feels the need to say something deep and profound, but its very late and he is tired from his workout today. With those conditions this is the best he's got. || is going to be full of himself for no real reason for the next couple of hours. He also made really good chocolate chip cookies, from scratch by hand. || just washed a paper plate so that he could use it for something else. It would have been easier to just grab a new one right next to him. || is exhausted, stressed, and is having an awarding winning bad luck streak in terms of things going his way. But for whatever reason was nominated for the homecoming courts. || ""I'm sorry, I'm about to lose you because I'm about to drive into a tunnel in a canyon on an airplane while hanging up the phone."" - House || Black friday shopping+ *PROPNAME*= fun Black friday +waking up = 3hours of sleep Yet somehow am oddly awake even if i've already had a full day before noon. || has the systems for higher brain function and complex thought offline at the moment. We apologize for any incovience. (such as the spelling of this update) || s mind has decided to check out for a while. It left a note saying it should be back around 11 am tomorrow. || s sister ate 5x's more than he did, she is 5""5 and 112lbs, in her first sitting than he did the entire meal. || thank you world. Now if you don't mind, i'm going to get some sleep. Its a new decade, that makes us humans tired. || got his hair cut at 2 today. He just now hopes that he can replicate the hairstyle half as well as the stylist. || hung out at *PROPNAME*'s today, wrapping presents, then went to the park and played on the swing sets. Can anyone say awesome?? || If you're wondering if I want you to, I want you to. So make a move, 'cause I ain't got all night.-Weezer || s brain feels tired. Stupid SAT making be sit in a room for 4 hours when it should only take 2 1//2 || saw pictures of his brain slice by slice. Has mild brain damage from his headaches and migraines, non-lethal so, !!!!!! happy!!!!!!!!! || was at UC yesterday and apologizes if he seemed a little out of it today. They gave him another pain shot. || made the most amazing burritos for dinner and feels sad that he can't finish them and enjoy their great deliciousness anylonger... || is praying for a phone call from the doctors saying the neurologist accepted his referal and will see him soon. || ""Its only illegal if you get caught, assuming you're stupid enough to get caught in the first place"" || ""Its only illegal if you get caught, assuming you're stupid enough to get caught in the first place"" || ""I just want you to know that I'm saying something brilliant. I'm just not explaining it very well."" || ""she only drinks coffee at midnight. when the moment is not right, and her timing is quite, unusual."" || got to sleep in like an hour only to wake up at 4. Black friday shopping with *PROPNAME*!! || ""You don't seem to annoy me as much as usaul, but are you sure thats a deficite??"" || has the words ""Merry Christmas"" written in rope lights hung in the front window of his house. || is tired and his pupils are still dominating each respective iris. Can anyone say super night vision? || is excited that he was able to perdict the weather by properly interperting satilite imagery!! || never relized how tiring it is to be social for exstended periods of time. || has probably, most likely, lost what ever symbolance of a mind he once held. || is sad that he missed out on fun to go work for ~7+ hours || there are two kinds of people who sit around think about murder all day. || First day of school = tired + scared for when real work comes. || hears whale calls. Literally, there is a nature video playing in the backround. || is making better than sex cake. it better be, it certainly costs enough. || does all his status updates in 3rd person. This will likely never change. || ""Just because I know everything doesn't mean I'll be telling you anything true."" || Saw the Mouse Trap! It was positively amazing!!! Great work to everyone!! || woke up from sleeping over 13 hours about a 1//2 hour ago. || bets you can't guess what he is doing right now. Be appropriate. || I have my car back!! *does happy dance* No one witnessed that.",low,low,low,low,low,00000
e0697da7478e23479ef6723021e52606,"Well, see what you want to see, you should see it all. Well, take what you want from me, you deserve it all. Nine times out of ten our hearts just get dissolved. Well, I want a better place or just a better way to fall. || Packing up my crap and moving this week. I can't afford cable or internet service so you'll have to text me if you want to talk to me. My phone number is 747-6371 if you didn't already know. || ""But he hung up the phone slow and sad. Dad said ""The worst thing about living here is that you can only kill yourself once."""" || has been putting off patching up the holes in her clothing...and it's starting to show. || Is trying to get her hearing back after nibbler decided to imitate her sneezing...very loudly. || Bored with things, I need to find something else to focus on obsessively. || should stop wasting her time, go to college and get a real job. || ""This is your life and it's ending one minute at a time."" || needs to stop buying things online or she's going to be penniless. || should give up on being a scientist and become a cave hermit. || can't figure out how to get her hair cut. Any suggestions? || just rubbed red pepper oil in her eye. ;____; Fuck. || should give up on art and be a scientist. || needs to finish her work...but is very lazy. || is in lake placid and it's wonderful. || hasn't been online in a long time || is sleepy and doesn't want to pack || looks sick most of the time. || is sick and tired of marketing. || is trying to find an apartment. || Should probably go to sleep soon.. || has nothing to do today. || is blowing magnificent spit bubbles. || is too liberal for Canandaigua. || ""The world is my ashtray"" || is awake and packing.. ;__;",low,high,low,low,high,01001
e2cc76f16ed40953e5c082ff5ef9a2e9,"""Every year is getting shorter, never seem to find the time... Plans that either come to naught or half a page of scribbled lines..."" || is off - again! - looking at colleges, but this time, out east. Brown//Wesleyan//Yale//Rochester impressions when I get back, if you want them. || is about to play at the Detroit International Jazz Festival on the same stage as *PROPNAME*. No pressure, though. || RIP *PROPNAME*. The world owes you a great debt for everything you've done for music. || R.I.P., *PROPNAME*. Maybe people will be less cruel to you where you are now. || Whoa, an A in 11 AP English... well, I'm content now. || just visited Wash. U. in St. Louis, and is VERY impressed. || ""Heaven send hell away No one sings like you do anymore."" || is an INTJ. Horray for a lack of social skills! || ""His cheeks and eyes burned from the cold."" || ""Did someone just page the King of AWESOME?"" || B-but... impossible... the Lions can't WIN, can they? || Holy crap, *PROPNAME* is really, really good. || off to St. Louis. Back on Friday. || I'm out from tomorrow 'til Friday. || JUST MADE Civic Jazz Orchestra!!!",low,low,low,high,high,00011
e465fadd8b30e8669f397e32e10f6cd0,"just cut *PROPNAME* trying to give her a little trim... :(  I'm taking it worse than she is... poor baby...  Now *PROPNAME* and I are going to grab us a bite to eat, then I'm trapping him in my apartment cuz he's not allowed to leave tomorrow. || Got a paid (as opposed to the increasingly popular unpaid) J-O-B in a law firm!  Starting next Friday, I'll work Fridays until school is out, then full time for the summer!  That and having a snow day all rolled into one makes today a great day...  :) || ohh, cleaning then reading for school... all the while just thinking about how much I can't wait to go home on Thursday!  Lots of time with my one and only, hunting, and all the fun and good people that go along with both!  Can Not Wait. || is making an attempt to brief a few cases while waiting for *PROPNAME* to get off work so she can talk to him... I think I'm actually going to like law school, but I wish my love could be here with me! I miss him :( || finally got an apartment!! Now, I must focus, focus, focus the next two days so I can spend most of the rest of my week with *PROPNAME*//getting my apartment straight!!  Great to have something to look forward to making it easier to get motivated.. || Well... my elaborate surprise plan to take *PROPNAME* to see *PROPNAME* for his birthday has been canceled due to the weather.... but I'm still looking forward to the snowy weekend and we're just going to have to wait until April to see *PROPNAME*.  :) || Surprise!  Mama and Daddy are coming up and bringing some of my things!  Good thing I got up early and managed to be very productive this morning.  Now, getting ready and spending the afternoon getting partially moved into my apartment. || *PROPNAME* and *PROPNAME*'s wedding went great! I'm so happy for them!!!   Wish I had my sd card earlier so I could have taken more pics...  Now, in Richmond and back to the real world... missin' my darlin'... || civ pro outlining and watching The Pelican Brief... and before you think ""she shouldn't be watching a movie"".... it's a movie about the law and a law student, it definitely qualifies as studying in my book.... :) || thinks it's wild that after all this time she still misses *PROPNAME* like crazy just for the two of them to go to work!  What am I gonna do when I leave for school!?! ahhh.. || is a sleepy girl... curling up in the bed with miss gigi to read a book, chatting with my love, and then sleeping as long as I want to.  I love not having Friday classes. || hunting license = $18, case of shells = $21, getting to hunt opening day of dove season with my love = priceless.  Awesome weekend, miss my darlin' already.  Now it's school work time... || Tuesday is here!! Home after my property class... Happy Birthday to my MeMe Myrtle (my grandma) who is 80 years old today!!! :)  She's the best and I'm so lucky she's my grandma! || Back in Richmond after a great Thanksgiving break... missing my darlin' already...  Can't wait to get through these next 3 weeks and have my first semester of law school behind me... :) || yay for an official snow day!! :) But still have that job interview as far as I know, so don't get to stay in the bed and watch tv all day.... :( || work till 7 and looking foward to spending time with the love of my life tonight and maybe even sharing a delicious meal of the new volcano nachos from taco bell. haha. || *PROPNAME* and I have successfully added a new trick to our list... playing dead!  We're excited!  :)  And we can't wait to show it off to *PROPNAME* when he gets here! <3 || Lots to be happy about--- My standard 9:00-6:00//300 mins of class Monday at the law school is over, my apartment is totally unpacked, and *PROPNAME* is coming to visit! || One final exam is behind me, my wonderful parents surprised me and came up for the evening, and *PROPNAME* is coming up tomorrow....  :)  I'm a happy girl.  <3 || I love Comcast ""On Demand"" exercise videos!  Just discovered them.  I can be a hip hop dancing machine all alone right in my very own living room. Haha, embarassing. || today is one of those ""I don't like law school..."" days.  My solution= pretending that I'm not in law school for the rest of the day... tv time. || abandoning the library which could almost be confused with an ice box and going to grab some lunch with jessica... :) then back for a couple more classes... || I feel like I lose my best friend everytime *PROPNAME* leaves to go back home :(  Can't wait till Friday when I get to go home, too. || I couldn't focus and *PROPNAME* was really annoyingly antsy, so we decided to take a walk and we both feel much better.  Now shower and memo-writing time... || ""You Better stop wining, pining, Get your dreams in line and just  Shine, Design, Refine until They Come True. And youd better get to living"" - *PROPNAME* || back in Richmond, reading for classes tomorrow and getting ready for the week.. can't believe I only have 2 full weeks of classes left of the semester.... || Oh happy day. It's so nice being at school and knowing *PROPNAME* (& *PROPNAME*) will be there when I get home. It just makes everything nicer!! :) || had enough of this memo today, almost done! Reading a good book until sleep... Can't wait until home on Tuesday... It's going to be a great week! || Memo is over--- going to get something done to my hair, then cleaning the apartment and going out with *PROPNAME* for a little early birthday celebration! || outlining property all day... *PROPNAME*'s coming to see me tonight so that's a great motivation to get my work done!!! :)  Can't wait to see him!!! || Another week almost over?  My, how they seem to fly! :) Can't wait for next week when *PROPNAME* is here and we can celebrate his birthday! || well my first class was cancelled because the professor thinks her whole family has come down with H1N1, so I'm trying to be productive anyway.... || so good to be home!  Planning to get a few things accomplished today and then going to see my love after he gets off work! || has had a great week with my darlin'.... :)  It's gone by way too fast... now, hunting with daddy till *PROPNAME* gets off at 5:00... || had to go ahead and cook some chili after *PROPNAME* made it sound so good... Homework and crossing my fingers for McDonnell, Bolling, and Cuccinelli! || So I decided that personally thanking everyone for the birthday wishes was probably blowing up too many people's news feeds... so thanks to everyone!  <3<3<3 || was astoundingly productive today... chipping away is a lot better method than sitting around trying to figure out how to tackle the whole mountain! || ahhh... this is beautiful *PROPNAME*... I have so many true, yet politically incorrect things to say, but will instead keep them to myself... || oh future interests.... you defeat me.  Professor Berryhill, I admit that you are God, please have mercy on my poor, ignorant, 1L soul... || C-SPAN is unbelievable... The House is a zoo this morning....  Rep. Dingell is being a very unfair Kindergarten teacher over an unruly class... || class, back to the apt. to pack, pickin' up a few necessities at Bass Pro, Dentist, then home for the weekend!! :) || *PROPNAME* just broke her collar when I took her out... With Broad Street right outside I only had a minor panic attack. || hates that *PROPNAME* is leaving today, but had a great weekend and am excited he will be right back on Thursday!!! :) || is putting together a breakfast casserole to bake for breakfast in the morning and waiting on *PROPNAME* to get here.. :) || Taking Miss *PROPNAME* to get groomed, then studying for my last exam on Friday... Can't wait for Friday at 12:30!!!!  :) || haha... too bad I don't know my own schedule... let's try work till 6:15 then something with the fiance :) || So *PROPNAME* just ate the end of my highlighter... I think that means she wants me to stop studying... || One more class, then meeting up with mama to go wedding dress shopping :), then home for the weedend! || oh thank goodness I have Monday night tv to look forward to :)  Gotta love <3 abc family :) || Went to eat some mexican food, now fixing some homemade hot cocoa and watching movies with *PROPNAME*... <3",high,low,low,low,low,10000
e4a512374eee079d2b8acc2ce69990d5,"Flirt with disease I'm concerned with HIV Keep health and hygiene a secret from you and me See her name and life behind a scene of fiends She wants to be famous overnight but this her eulogy || Performing stand up comedy thursday night and friday night. That's two chances to see me and be a real friend. Or else it's real pain for my sham friends. || To all my friends out there, I better not have to visit any of you at a jail house. Looking at a good friend through some glass is depressing. || Dear Jets, Your defense ain't shit. *PROPNAME* is a cry baby who got showed up by *PROPNAME*. You can't touch Miami. Stop debating it. || my status update keeps screwing up. But I will be doing comedy at 1982 tonight with other great comics. Stop on by at 9pm. || Back like a sequel. I take a look at the career of *PROPNAME* in honor of his visit to UF this tuesday. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m11d8-Brett-Ratner-aka-Boring-Guy || As we get older every day feels longer and although I know I'll struggle I will do my best to never get tired. || For those who haven't seen it yet, I've got a new stand up video up. Thanks for all the support. http:////www.youtube.com//watch?v=4kUmPOzOU4c || If I wasn't such a dork than I don't think I'd have the friends that I do. I love you guys. || I have to eat up this week because I'm spending next week with hippies and they serve nothing but vegan food. || Shutter Island got pushed back to February. I'm sort of thankful because that's $8 less I have to spend this semester. || My readership is down but you can bring it up by reading this personal piece I wrote for you all. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d28-Why-We-Go-To-Movies || Doing two shows this week. Tuesday night at 9pm at 1982 and Thursday Night at 9pm at the Clarion Inn. || made it through 30 minutes of Cannibal Holocaust. I believe in artisitic expression and everything but damn...this is pushing it. || is *PROPNAME* for the next week. If no one hears from me for awhile, start reading the Denver Post. || If you all want a beer brewing club at UF, then wish me and my wolf pack luck tomorrow. || will be at Monday Night Raw in Orlando tonight. I'll be the one promoting ""Straight *PROPNAME*'s Man Slammin' Max-Out."" || *PROPNAME* was pardoned today for having romantic ties with a white woman in 1908. Now... racism is dead. || The GRE has been passed. Tonight, we eat chicken wings and watch half naked men punch each other. || has the only story that is open, baby. He only sells beer and he only sells ice cream. || You're going to want to read my latest article because this one is about Death Factory. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m12d29-Nothing-to-do-but-visit-the-Factory || What should I write about for my next article? What do you guys want to read about? || There's nothing less cool than being exhausted from hours of not doing a damn thing at all. || doesn't get the point of minus grades. They're only there to make my transcript less glamorous. || What did I think of the movies 2009 had to offer? Read about it here. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d6-2009-Superlatives || is no longer going to just stand there. This time, I'm going to bust a move. || I'll jump and kick and bite and scratch and scream until I'm blue in the face. || Thanks to everyone who came out to last night's Gator Nights show. It was a blast. || My mother saw the Proposal without me so I've lost my excuse to go see it. || will probably be getting drunk tonight and tomorrow night. Be ready for my text messages. || Bring back the double feature and find out how by reading my latest article. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d30-Double-Feature || Read about my latest theater ventures. Thanks for getting me a holiday bonus, btw. http:////www.examiner.com//x-24676-Gainesville-Film-Industry-Examiner~y2009m12d23-Holidays-at-the-movies || says ""Sorry Orlando but *PROPNAME* failed the Heat. He was always going to fail you."" || HEY! Have you heard the news? *PROPNAME* died. NO! Say it isn't so, *PROPNAME* died. || If you didn't fuck my ex-girlfriend, I would still owe you three thousand dollars. || has an interview with the FSU Film School on the 26th. Big things poppin'. || I went to bed at midnight last night and woke up at 5:30pm. Whoa. || Let's talk about how much fun we had when we were fucking the world. || Just when you think the yankees have enough superstars, they go and get *PROPNAME*. || can't lie. He misses Gainesville, everyone in it and can't wait to get back. || has to be at work at 7am. Wait...since when do I have a job? || You all are going to party at my funeral because mourning is for suckers. || How many licks does it take to get to the center of your universe? || Is there anyone out there who can write me a good letter of recommendation? || My pay check is like your pay check only without all the zeros. || Read about a horror movie you'll otherwise overlook on my site page. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d6-Trick-r-Treat || Just like I called it. *PROPNAME* put up zeros across the board today. || Read about *PROPNAME* on my site page. He's a real happening dude. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d16-Richard-Kidd-Man-of-1000-effects || I hope everyone else enjoys their NFL Sunday. I'll be taking the GRE. || I don't want to go outside because I might have a terrible day.",high,low,high,low,high,10101
e4a9de8d77c21c3f704fdb0055cdde43,"Cold weather, lack of sunshine and fog all breed pestilence... Everything seems to be taking a quick swing at me too -- never taking up residence (knock on wood), but slowly trying to knock me out with a few quick jabs and sucker punches. || Any one have any clue as to what the new novelty fried fair food is going to be this year???  What was at the OC county fair?  I'm plotting my plan of attack at the State Fair...  ;) || First there was TIGER; then TIGGER; and now LUST.  The alphabet soup of federal bureaucrats never ceases to amuse me.  And how ironic LUST stands for so-not-sexy ""Leaking Underground Storage Tanks"". || Sorry, People magazine... your ""sexy"" guys can't hold a candle to the men of the 40s, 50s and 60s... *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*... || Devising ways to oust the old tenant out of *my* new place.  Not too happy that he's choosing to take another week to move out.  >:P || Going through everyone's status messages from last night... yeah, so maybe I didn't do anything sexy or fun but I was at an event so >:P || Ears are being blown out by two trombone players... sure, they're classically trained and playing Holst's ""Mars, the Bringer of War"", but it HURTS.  :P || Going to have to severely restrain my impulse to gallop around the State Fair, squealing at the top of my lungs with glee.  :D || Wow, even in 1963, *PROPNAME* was ranting about the ""half-wit morons up in Sacramento"" (just watch It's a Mad Mad Mad Mad World) || I'm not quite sure how I feel about having my singing voice compared to *PROPNAME* (especially when the boyfriend makes the comparison). || Stupid PC... seriously asking to get chucked out the window.  But in the spirit of the season, it shall be spared. || Amadeus is quite possibly the most perfectly made movie *ever*...  director's cut bits add even more to the perfection. || Does it count as a new years resolutiion to resolve to watch every episode of a TV series? || Missed the forest and smacked into a couple of the trees while I was at it too.  :P || Pipe dream for the day: Being a Wagnerian soprano.  I can shriek but not in tune.  :P || Nothing personal against you all as a species, ants, but mi casa es just not su casa. || 32 days til the State Fair!  You better believe I have a count down going!! || Okay Bears... Channel that anger and use it to cream the competition next week. || Best newly discovered unhealthy snack disguised as a healthy one: yogurt-covered raisins  :D || Just to be clear: Life is just a bowl of RAINIER cherries.  :D || Allergy season for *PROPNAME* is commencing...  *hack*hack*hack*   :P   I'm not contagious, promise! || How did a non-coffee drinker like me end up hooked on cappuccinos? || MMmmmmmm Trader Joes tart frozen yogurt... makes a mouth VERY happeh!!  :D || Already sleepy time again...  I blame lunch from Bread Store. || This hair-brainedness needs to cease... NOW.  :P",low,high,high,high,high,01111
e557fd2902b857797cb8cec471f201a5,"What a beautiful life... my family, my friends... amazing. If I could have one ""genie in the bottle"" wish, not including any kind of life extension, I think I would take perfect knowledge.  i.e., complete knowledge of everything already known and possibly knowable to the human mind (excluding future events) || Thanks to the beauty of anythingyouwantdelivery.com ... I have CallOfDuty4MW2 on the way right to my place right now, for just a small delivery charge (along with some Chipotle)... I've been hearing amazing things about it (best fps since Counterstrike)... and I might have to do a little gaming || read *PROPNAME*'s ""Check Raising the Devil"" in one sitting and enjoyed it.  An honest look into his life, and glimpse into the sometimes fun and sometimes dark side of vegas & gambling.  Also watching ""The Universe"" DVD set still... it's amazing.  If you lik || Out of the Main Event... my 11k didn't make it far into Day 2.  I've been playing cash games non-stop for the last two days though.  Probably going to play again today... Now that I'm out, planning to come to *PROPNAME*'s wedding || wow, I got d-r-u-n-k last night... hangover in full effect.  mike gets in today, and I think we are all going to the lake.  I might actually get a little sun... don't worry I'll have sunscreen =) || is chillin in Boracay at the Shangri-La.  This place is beautiful!  I just got out of farm country in the Philippines, and got massacred by mosquitoes.  Need a few days of sun and relaxation to recover.  =) || I think I just spent about 45 hours in the last week playing a video game.  Mass Effect 2 was awesome, but I am glad to have my life back.  Still hitting the gym hard. || thanks to my mom for an amazing feast... I just crashed out afterwards and caught up on 15 hours of sleep.  Now I'm up early in Poway and ready to go!  Who's out there??? || did full-fledged bikram for the first time (a 90-minute class as opposed to the 60 minute classes i had already done)... and it was hard!  Damn, I feel great now though =) || wow... so many cool stories... boats r fun I'm now in Cannes for the tournament coming up in a couple days.  ... getting a little homesick, been gone almost 2 months || is back in vegas, ready to win the main event! ... not really b//c i'm never going to win a tournament.  hopefully I can take down a few $$$ anyways =) || is up and down in the WSOP cash games... and he just finished reading Brave New World by *PROPNAME* & Death by Black Hole by *PROPNAME*.  Both books were good. || is on a mission in the gym.  My body is changing daily, and I feel and think better then I have in a while.  Exercise: the only healthy drug! || just rolled out of bed, not sure what the plan for the day is yet.  but who really cares?  i'm just happy to be going along for the ride || finished Fooled by Randomness... it's an excellent book that I would recommend to anyone.  I'm now 80 pages into Chaos by *PROPNAME* and am enjoying it.  Go reading! || just went paintballing in SD... always a great time!  The bruises go away after a few days, but the memories of capping your friends last a lifetime. || back from vid's wedding.. it was a blast!  Congratulations to them both.  I am ready for some more high stakes gambling in Las Vegas.  One time! || is posting this from 30,000 feet above the surface of the earth, somewhere over nebraska in an airplane.  Wow, what an amazing world we live in! || is a relatively short stack going in to day 3 of the Bellagio 15k tourney... about to leave to go play now. || is a little sick of poker... been playing Fallout 3 a lot last few days instead of poker all day... =) || wow - i just played COD4MW2 all night with 3 buddies... I felt like I was back in college || does not know anything about the destruction of any RVs outside of Las Vegas in the desert. || has started doing Hot Yoga, and really enjoys it.  I think I'll make it a habit! || has left the country.  Enough poker at the WSOP, time to travel around a bit! || taking care of last minute business... because tomorrow I'm going to Brazil =) || what a night last night... my liver took one for the team || current favorite song: Chainside - I Would Die For You (Club Mix) || back in Vegas... time to make Victory Poker a reality || is leaving Manila in a few hours for Nice, France... || is finally in Brazil after 2 whole days of travelling || 15k at bellagio today... off to the races || is playing the main event today, day 1B || wow... mass effect 2 just arrived.  //life || back in San Diego for xmas || feels like doing things is hard.",low,low,low,low,high,00001
