author_id,STATUS,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY,word_count
b2be41464b53ffc6deae9536ddfd3aee,"hey *PROPNAME*, don't make it bad. Don't eat all the houseplants, chew wires, throw temper tantrums, and break out of your cage.  All you need is love, little man.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,01/15/10 08:54 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,29
b2be41464b53ffc6deae9536ddfd3aee,"is putting all her eggs in one basket, counting her chickens before they are hatched, and pausing to inspect the angle and shape of a gift horse's incisors.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,09/07/09 02:00 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,28
b2be41464b53ffc6deae9536ddfd3aee,"*PROPNAME*:   This is a deliberate insult against me and my people. *PROPNAME*. *PROPNAME*: Who the fuck are his people?  *PROPNAME*:   I don't know... little scientists, I guess.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,10/27/09 12:33 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,27
b2be41464b53ffc6deae9536ddfd3aee,"even though yesterday's laborious morning of shoveling would appear to be in vain, I don't have to teach any labs today! Asante sana, rafiki yangu snow :)",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,02/09/10 04:24 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,27
b2be41464b53ffc6deae9536ddfd3aee,"loves coffee more than LOL Catz love cupcakes.  And unlike LOL Catz, I'm not inbred//illiterate.  I am 68% retarded, however, but that's mostly because I drool.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,09/22/09 05:12 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,26
b2be41464b53ffc6deae9536ddfd3aee,"computer's broken :( worrying about how many important files I may lose. in brighter news, walked my rabbit around the neighborhood on a leash today.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,01/18/10 08:17 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,25
b2be41464b53ffc6deae9536ddfd3aee,"""coming up, it's Man Vs. Wild, followed by Frying Human Meat Putting on Spices and Saving it With Maggots at 9:00."" Gotta love Bridget.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,01/02/09 06:42 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,24
b2be41464b53ffc6deae9536ddfd3aee,"come on, somebody tell me how everyone's getting these symbols on Fb. this is just too much.  Hey guess what else? 199 pages.  Got-to-crank-out-one-more...",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,10/21/09 01:51 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,24
b2be41464b53ffc6deae9536ddfd3aee,"ugh, must finish this book by Christmas, as it is surely the only meaningful thing I've done with my life thus far.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,12/03/09 05:29 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,22
b2be41464b53ffc6deae9536ddfd3aee,"lend me your ear & I'll sing you a song, but you might not be able to hear it without your ear.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,11/10/09 07:27 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,22
b2be41464b53ffc6deae9536ddfd3aee,"At last, award goes to *PROPNAME* for succeeding in getting me adequately smashed to incite vomiting (unless it was the bibim bap...)",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,06/15/09 01:04 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,22
b2be41464b53ffc6deae9536ddfd3aee,"is in less danger of getting a lump of coal for Christmas every year, as we deplete the earth's fossil fuels.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,12/01/09 02:04 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,21
b2be41464b53ffc6deae9536ddfd3aee,hot tamales & Easter peeps & bunnies; *PROPNAME* & I gots significant data! :) I guess monkeys DO kinda like music...,4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,11/09/09 07:44 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,21
b2be41464b53ffc6deae9536ddfd3aee,"attempting these writing samples, a.k.a., trying to balance on that fine line between  creative nonfiction & academic journal article... tricky business.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,09/23/09 07:17 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,21
b2be41464b53ffc6deae9536ddfd3aee,screw work and making yet another trip to social services to reapply for food stamps.  I just want to write :(,4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,06/16/09 11:33 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,21
b2be41464b53ffc6deae9536ddfd3aee,"if you give a moose a muffin, you'll end up in a dirty trailer with seven kids and no money.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,11/18/09 03:42 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,20
b2be41464b53ffc6deae9536ddfd3aee,"he said, ""no money.  But, on your deathbed, you will receive total consciousness."" So I have that going for me.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,09/10/09 02:30 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,20
b2be41464b53ffc6deae9536ddfd3aee,appreciates this special time of year when you're a misfit if you don't dress & behave like a freak :),4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,10/30/09 05:09 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,20
b2be41464b53ffc6deae9536ddfd3aee,I think *PROPNAME* may have attracted a tall chicken & a wolf-girl with her salmon patty trail cam bait.,4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,11/20/09 10:01 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,19
b2be41464b53ffc6deae9536ddfd3aee,"guess what? fo yo birfday, instead of diamonds or flowers or any kindza real gift, you get my penis!",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,09/28/09 02:45 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,19
b2be41464b53ffc6deae9536ddfd3aee,to think we are who we are largely because of the deactivation of Myosin Heavy Chain 16 (MYH16)... fascinating.,4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,01/07/10 06:35 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,19
b2be41464b53ffc6deae9536ddfd3aee,"is designing a lovely tattoo... yes, I realize I have a stack of papers to grade. Coffee break soon.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,10/21/09 02:25 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,19
b2be41464b53ffc6deae9536ddfd3aee,"*PROPNAME* to her brother: why do you have a skull? *PROPNAME*: yeah, I have a skull.  It's from upstairs.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,06/29/09 03:35 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,19
b2be41464b53ffc6deae9536ddfd3aee,"just saw FOUR timber rattlesnakes!! Thanks, *PROPNAME*! :) And I am SO much better at finding them than *PROPNAME*.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,09/13/09 07:36 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,19
b2be41464b53ffc6deae9536ddfd3aee,"road trip with my boy, followed by a play date with a crazy half-Japanese girl & two ferrets.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,01/21/10 07:42 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,18
b2be41464b53ffc6deae9536ddfd3aee,"is thamkful she didn't get murdered last night. seriously. and of course, for her lovely fb friends. :)",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,11/26/09 05:11 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,18
b2be41464b53ffc6deae9536ddfd3aee,"spies and other mysterious persons could track me down almost anywhere today, but they only have ~1 hour.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,02/05/10 05:28 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,18
b2be41464b53ffc6deae9536ddfd3aee,it's really amazing that a meatball can roll under a bush and eventually grow into a meatball tree.,4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,01/11/10 05:49 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,18
b2be41464b53ffc6deae9536ddfd3aee,"is thinking... if I have a little >2 yrs left to live, why am I still in frostburg?",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,11/18/09 02:25 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,18
b2be41464b53ffc6deae9536ddfd3aee,"me: so he had cerebral palsy?  *PROPNAME*: yeah, you could tell because his hand was all doodly-doo.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,06/29/09 10:47 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,17
b2be41464b53ffc6deae9536ddfd3aee,"What's up, Cheese Apple? Your warm, cheesy, buttery, and tart deliciouness? That's what I'm talkin about ;)",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,01/16/10 04:45 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,17
b2be41464b53ffc6deae9536ddfd3aee,"WOW. All I can say is, I was channeling Deb as I watched that traumatic season finale.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,01/27/10 01:39 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,17
b2be41464b53ffc6deae9536ddfd3aee,the universe is a symphony and the laws of physics are harmonies of a superstring. How beautiful.,4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,09/27/09 07:36 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,17
b2be41464b53ffc6deae9536ddfd3aee,"I don't mean to be obnoxious, but maybe it would help if I saw more of you.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,08/19/09 04:34 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,17
b2be41464b53ffc6deae9536ddfd3aee,had 3 different dreams of being stalked by big cats last night. what's the symbolic meaning there?,4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,09/12/09 03:04 PM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,17
b2be41464b53ffc6deae9536ddfd3aee,"is about to fall out of her bed, out of her clothes, and into the Niiiiiiiiiight Kitchen.",4.2,2.6,3.95,3.25,5.0,y,n,y,n,y,10/28/09 03:54 AM,332.0,51211.9,93.77,0.03,53309.0,0.49,0.16,17
b4a21c82de4011033c8ac67081ff939c,"Day looking up, I will be able to exchange the defective flat iron!  I realized that New Moon comes out when I will be home for Thanksgiving, any body want to go see it with me?  Still looking forward to Glee...I feel a little dirty thinking that *PROPNAME* is hot",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/11/09 08:13 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,50
b4a21c82de4011033c8ac67081ff939c,What is going on with this bowl game?  I thought that MSU losing 20% of thier players was bad...now texas tech coach scandle?   If you were going to toss a kid in the closet...would you chose the one whose dad is on tv everynight??  Bad call dude!,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/30/09 04:01 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,47
b4a21c82de4011033c8ac67081ff939c,A Big Green and White Double Header!!  First the ballers will start out by beating up on Northwestern just like the ladies slapped around those sad Wolverines yesterday....then on to watch the MSU Football team wallop Texas Tech!!  Its a great day to BLEED GREEN!!  GO SPARTANS!!!,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/02/09 05:57 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,47
b4a21c82de4011033c8ac67081ff939c,I love my mom! For all of you that aren't too proud to say thank you to your moms for helping you be the great person you are today... please copy and paste to your profile! I expect to see this many times on my page!,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/19/10 02:06 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,46
b4a21c82de4011033c8ac67081ff939c,"As much as I love Twlight (Team Taylor!), it is just me, or is it extreeme to be taking kids to see it tonight that are still in elementary school when they have school tomorrow! I guess taking kids period, with the attacks and sexual stuff....",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/20/09 12:36 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,46
b4a21c82de4011033c8ac67081ff939c,"The guy next to me getting a mani//pedi tonight reminded me of someone my dad would golf with...kinda reminded me of home until he started singing along with the radio to Ace of Base, Madonna, and Cher.  It was so hard not to laugh!! So Atlanta!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/16/09 01:32 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,46
b4a21c82de4011033c8ac67081ff939c,I think quite possibly that MSU is one of the only teams in the Big Ten where the other team can have that many penalties and we still lose...the pizza pizza bowl is a GOAL now...and hockey is sucking a big one...when does basketball start?,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/01/09 01:21 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,45
b4a21c82de4011033c8ac67081ff939c,"So my dome light will not go out when I am driving, I actually reasched the problem myself and sent *PROPNAME* out to spray the crap out of my door latches with wd40...I cannot believe I was on a forum looking up car stuff...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/19/10 12:04 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,44
b4a21c82de4011033c8ac67081ff939c,"*PROPNAME* is terrified of the half deflated mylar balloon outside of our condo, when we went for a walk she barked at it and then peed all over herself when I grabbed it to toss it out.  She is such a frady pup!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/21/09 12:43 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,43
b4a21c82de4011033c8ac67081ff939c,I think I am going to start a Book Club with my girlfriends...any of you peaches intersted.  In my mind it will be a good excuse to sit around and drink wine and maybe talk about the book for a few minutes...,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/21/09 06:54 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,42
b4a21c82de4011033c8ac67081ff939c,"I was just watching ""*PROPNAME* in Real Life"" while I was working on my Christmas cards, and I just realized...*PROPNAME* (*PROPNAME*)  is the cop that pulls *PROPNAME* over and has his cruiser backed into.  HE IS WAY BETTER LOOKING WITHOUT THAT HAIR!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/11/09 07:56 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,42
b4a21c82de4011033c8ac67081ff939c,"So Variety is reporting that the cast of Jersey Shore is coming back for a second season, making $10,000 per episode.  I guess they were making a few hundred per episode before.  That is alot of tanning, hair products, and tiny tops!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/28/10 01:06 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,42
b4a21c82de4011033c8ac67081ff939c,"At home, trying to remember who I am related to and witch kids belong to witch cousin....and craving polish food.  In another devolopment, I thought I would be able to escape country music in the north, but in reality it is worse...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,07/12/09 02:50 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,42
b4a21c82de4011033c8ac67081ff939c,"The devistation in Haiti is heartbreaking, I cannot imagine when they start running out of food and water, and without a sewer system that is going to be hell in that climate...I really hope there is not violence when resources are exahusted",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/14/10 11:16 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,42
b4a21c82de4011033c8ac67081ff939c,"dang...is this what people feel like when the wings take it all??  Personally when the wings take it all in the cup it makes me smile, but for some reason a suprizing number of people are not red wings fans...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/05/09 05:06 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,40
b4a21c82de4011033c8ac67081ff939c,"Breaking News: At the Atlanta Zoo, an old guy with a long white beard was caught try to lure 2 of each animal out of the exhibits.  It is also reported that he arrived in a large wooden boat...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,09/21/09 02:02 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,39
b4a21c82de4011033c8ac67081ff939c,Today I am thankful that I am able to be in Michigan with my family.  I am also thankful for my families in Michigan and in Atlanta.  I am most thankful for everyone I love being healthy today.,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/26/09 01:50 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,38
b4a21c82de4011033c8ac67081ff939c,"It's DOPPELGANGER Week. Change your profile picture to someone famous you have been told you resemble (actor, singer, athlete, etc)...I have been told by multiple people that I look like *PROPNAME*.  I guess it could be worse",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/30/10 12:03 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,37
b4a21c82de4011033c8ac67081ff939c,"Maybe it was a seisure?  She seems ok today, no weird movements, eating and drinking, and her cagemate is acting normal...I read online that strokes are common but it doesnt sound like they bounce back that quick...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/16/10 03:04 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,37
b4a21c82de4011033c8ac67081ff939c,"I think one of my gerbils had a stroke...Poor little guy!  After I put the food and water next to her she perked up a little, but she still is moving weird and falling over...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/16/10 05:36 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,35
b4a21c82de4011033c8ac67081ff939c,"Hey Atlanta: you may see my work on the evening news...Some guy was shot in the foot in our parking lot, that we share with the probation office...I have heard rumors he shot himself...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/03/09 07:30 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,34
b4a21c82de4011033c8ac67081ff939c,"DANG IT!!  If you are in Atlanta and need somehere to go for NYE, come to my house, I have food and drink, almost all of my guests are sick or have sick kids!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/31/09 03:10 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,34
b4a21c82de4011033c8ac67081ff939c,"If you push print once....you only get one copy, so dont look at me like a moron when I bring you the 6 other copys from the 6 other times you pressed print...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/04/09 06:16 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,33
b4a21c82de4011033c8ac67081ff939c,"Wow I am really in a funk...I had no idea *PROPNAME* was fired! I knew it was most likely going to be his last season, but I hardly ever miss stuff like that",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/11/09 01:09 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,33
b4a21c82de4011033c8ac67081ff939c,"My mom and I were talking about all the food that reminds me of home last night, now I am a little home sick.  I love this time of year in Michigan!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/06/09 03:22 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,32
b4a21c82de4011033c8ac67081ff939c,"Well, if I dont root for the Colts I am pretty sure that *PROPNAME* will never talk to me again, and  we need him at trivia for Sports questions, so GO COLTS!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,02/07/10 08:28 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,32
b4a21c82de4011033c8ac67081ff939c,"So Glee was not so bad...here is the question, is the diva going to tell the ladies and that is how *PROPNAME* is going to find out that *PROPNAME* is the father",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/19/09 03:21 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,32
b4a21c82de4011033c8ac67081ff939c,"feeling much better today!  So if the head coach of Texas Tech was fired, is this even going to be a fair game?  Maybe considering many of our players were stupid...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/31/09 03:04 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,31
b4a21c82de4011033c8ac67081ff939c,In the murder mitten...it is cold!   Also HAPPY 11th BIRTHDAY MAX!  no matter how old you get you will still be a whiny pain in the ass to me puppy,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/23/09 03:37 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,30
b4a21c82de4011033c8ac67081ff939c,"This rain has gotten me down today, that and the fact that my flat iron died...bad hair and I am cranky...At least I can look forward to Glee tonight!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/11/09 02:57 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,29
b4a21c82de4011033c8ac67081ff939c,"I did not realize that *PROPNAME* (the guy from ""to catch a predator"") went to MSU, that is actually pretty cool.  He is a bad ass in a turtleneck!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/24/09 04:02 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,29
b4a21c82de4011033c8ac67081ff939c,"Thank you to everyone that was able to come out for my birthday dinner, and I sincerely appologize to the guys that thought that tapas bar was topless bar...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,02/07/10 05:45 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,29
b4a21c82de4011033c8ac67081ff939c,"So, I got something in my eye and rubbed it and now it looks like I got punched in the face...everyone was making domestic violence jokes at the party...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/13/09 06:15 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,29
b4a21c82de4011033c8ac67081ff939c,"Going to have my emmissions tested, want to just get that out of the way and today seems like a good day for it!  Also running other errands...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/29/09 04:01 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,28
b4a21c82de4011033c8ac67081ff939c,"now I kinda wish it was snowing...just for over night, then after I am able to enjoy it over a cup of coffee then it can vanish!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/09/09 03:42 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,27
b4a21c82de4011033c8ac67081ff939c,"I am in a funk today...I dont know if it is depression, maybe a lack of motivation because of depression.  This process is not for the impatient.",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/15/09 06:20 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,27
b4a21c82de4011033c8ac67081ff939c,So...I never got the facination with farmville until I built my zoo...totally addicted!  If you have zooworld let me know I will send you a gift,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/20/09 06:38 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,26
b4a21c82de4011033c8ac67081ff939c,I am feeling strangely homesick from thinking about my birthday...I havent had a good one since college...maybe i will just stop trying to make it special,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/12/10 04:13 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,26
b4a21c82de4011033c8ac67081ff939c,I reunited a cat with her owner today...Feels nice but I am not sure how to tell denny there was a cat in the condo....,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/13/10 01:43 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,25
b4a21c82de4011033c8ac67081ff939c,So apperently the owners at my school have decided that they want to make things as complicated as possible...enter new and stupidly expensive computer program!,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,07/07/09 11:57 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,25
b4a21c82de4011033c8ac67081ff939c,Today did suck...*PROPNAME* came home with 40 mega rolls of one ply toilet paper....I am going to be using prison tp until at least Easter!,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/29/09 02:29 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,25
b4a21c82de4011033c8ac67081ff939c,"So, my tickets for Saturday's Spartan wallop of the *PROPNAME* are in the mail, I should have them tomorrow...Does anyone want to go see U2?",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/17/09 07:27 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,25
b4a21c82de4011033c8ac67081ff939c,SNOWING!  All of atlanta grinds to a halt for a snow flurry....SO glad I am at home!  Careful driving with the crazies out there people!,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/05/09 05:14 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,25
b4a21c82de4011033c8ac67081ff939c,"wow, nothing like losing to a MAC team to make me cry...I would like to thank pete for ruining the game for me as well...jurk...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,09/12/09 08:07 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,25
b4a21c82de4011033c8ac67081ff939c,"So, I tried to sit down and pay my birthday tax today, and I cannot find the paper work...I know I have it here somewhere!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/19/10 04:29 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,25
b4a21c82de4011033c8ac67081ff939c,"I would give my left ear to be able to watch the big ten network I ordered, thanks for ruinung my game day comcast...",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,09/05/09 06:12 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,24
b4a21c82de4011033c8ac67081ff939c,Has anyone else noticed that the dolphin with the helmet on the Miami Dolphins logo looks like it should be riding the short bus?,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,09/13/09 07:52 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,24
b4a21c82de4011033c8ac67081ff939c,"Well, Big Ten is looking awsome in the bowls so far, the buck and the kittens gave great show...Hopefully MSU will follow suit!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/02/09 03:43 AM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,23
b4a21c82de4011033c8ac67081ff939c,*PROPNAME* noms as predicted...*PROPNAME* saw his furry shadow but the weather man said we are in an el nino...I am on team rodent!,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,02/02/10 04:08 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,23
b4a21c82de4011033c8ac67081ff939c,"Watered plants, cleaned gerbil cage, did laundry, washed the dishes. Starting on packing  then off to pick up my shoes from the cobbler!",4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/21/09 08:47 PM,254.0,30611.8,96.03,0.02,31359.0,0.49,0.09,23
b4de950df13c0765018013237c6a1b3d,is sorry if she did not reply to text messages or phone calls. her iphone is dumb :( and had decided it doesn't want the touch screen to work...,4.25,1.75,5.0,4.25,3.5,y,n,y,y,n,11/07/09 06:35 AM,955.0,441841.0,97.2,0.01,450439.0,0.5,0.08,29
b4de950df13c0765018013237c6a1b3d,"My Indian address: 109 Blincoe Avon, Belmont Across from field next to warehouse, on curve Virginia, USA",4.25,1.75,5.0,4.25,3.5,y,n,y,y,n,01/20/10 02:18 AM,955.0,441841.0,97.2,0.01,450439.0,0.5,0.08,17
b4de950df13c0765018013237c6a1b3d,thinks she should throw more clothes away so she will be forced to do laundry more...,4.25,1.75,5.0,4.25,3.5,y,n,y,y,n,01/27/10 02:45 AM,955.0,441841.0,97.2,0.01,450439.0,0.5,0.08,16
b4de950df13c0765018013237c6a1b3d,"Me ""Will you X me?"" *PROPNAME* ""No. I don't do things like that.""",4.25,1.75,5.0,4.25,3.5,y,n,y,y,n,01/02/09 04:05 PM,955.0,441841.0,97.2,0.01,450439.0,0.5,0.08,13
b4de950df13c0765018013237c6a1b3d,"Laundry, then packing, then maybe sleeping....AHHHH... ENGLAND TOMORROW!",4.25,1.75,5.0,4.25,3.5,y,n,y,y,n,12/08/09 01:27 AM,955.0,441841.0,97.2,0.01,450439.0,0.5,0.08,8
b4de950df13c0765018013237c6a1b3d,is back in the US.,4.25,1.75,5.0,4.25,3.5,y,n,y,y,n,12/16/09 09:50 PM,955.0,441841.0,97.2,0.01,450439.0,0.5,0.08,5
